Branch,barcode,Product Category,Name,Unit of Measure,May,quantity,Rate,Amount,Zero Check,KIT items,Actual ID,conversion,Actual Qty
Badar,059527174701,Pantry,Taste Of Nature - Almond Granola Bars (40g),Units,0,0,180.24,0,0,#N/A,#N/A,#N/A,#N/A
Badar,05952717468,Pantry,Taste Of Nature - Blueberry Granola Bars (40g),Units,0,0,180.24,0,0,#N/A,#N/A,#N/A,#N/A
Badar,059527174695,Pantry,Taste Of Nature - Brazil nut Granola Bar (40g),Units,0,0,180.24,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9556291800603,Pantry,Tatawa - Almond Roast Chocolate Filled Cookies (120g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9556291800627,Pantry,Tatawa - Strawberry Filled Cookies (120g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,9556291800726,Pantry,Tatawa - Tiramisu Twist Filled Cookies (120g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5010115822348,Pantry,Tate Lyle - Baking Sugar (500g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5010115820870,Pantry,Tate Lyle - Brown Sugar Cubes (500g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5010115924752,Pantry,Tate Lyle - Dark Brown Soft Cane Sugar (500g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,5010115924721,Pantry,Tate Lyle - Light Brown Soft Cane Sugar (500g),Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,615357122079,Tea & Coffee,Taylors - Yorkshire Tea Bags (100),Units,0,0,2800,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2814,Frozen,Tempting Bites - Lemon Sorbet,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,2813,Frozen,Tempting Bites - Lychee Sorbet,Units,0,0,0,0,0,#N/A,#N/A,#N/A,#N/A
Badar,728229879015,Pantry,Terra - Blues Chips Sea Salt (141g),Units,0,0,1496.3,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8907931000166,Pantry,Terra - Sweet Potato BBQ Sweet & Tangy (30g),Units,0,0,343.04,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8907931000005,Pantry,Terra - Sweet Potato Chips (30g),Units,0,0,422.62,0,0,#N/A,#N/A,#N/A,#N/A
Badar,8907931000661,Pantry,Terra - Sweet Potato Chips With Sea Salt (120g),Units,0,0,1020.08,0,0,#N/A,#N/A,#N/A,#N/A
